"Date","Time","Latitude","Longitude","Altitude","Satellites","HDOP","PDOP","Temperature..C.","Speed..km.h.","TTFF","SNR.AVG","SNR.MAX"
"12/01/2024"," 12:39:45",-6.9960483,40.67831,24,12,0.6,1,30,22.224,6,0,0
"12/01/2024"," 12:44:49",-6.9998617,40.6851133,16,11,0.7,1.1,29,35.188,4,0,0
"12/01/2024"," 12:49:54",-7.0036133,40.678405,0,10,0.8,1.1,28,18.52,3,0,0
"12/01/2024"," 12:54:58",-7.0061167,40.680915,12,10,0.8,1.1,29,37.04,4,0,0
"12/01/2024"," 13:00:03",-7.00928,40.6751983,18,11,0.7,1,29,9.26,4,0,0
"12/01/2024"," 13:05:09",-7.0135617,40.68141,12,11,0.7,1,28,16.668,5,0,0
"12/01/2024"," 13:10:13",-7.0155967,40.6879917,8,12,0.7,1,28,16.668,4,0,0
"12/01/2024"," 13:15:17",-7.01769,40.68711,14,12,0.7,1,28,61.116,4,0,0
"12/01/2024"," 13:20:22",-6.9933433,40.640855,14,9,0.9,1.2,29,48.152,3,0,0
"12/01/2024"," 13:25:27",-6.9703683,40.596935,-14,10,0.7,1.1,30,62.968,4,0,0
"12/01/2024"," 13:30:32",-6.9342333,40.601455,-30,10,0.8,1.1,30,27.78,4,0,0
"12/01/2024"," 13:35:40",-6.9359517,40.6075417,-6,11,0.7,1.1,28,22.224,8,0,0
"12/01/2024"," 13:40:45",-6.93696,40.6145833,-18,11,0.7,1.1,28,51.856,4,0,0
"12/01/2024"," 13:45:50",-6.9264683,40.6156733,-14,8,1,1.3,28,11.112,4,0,0
"12/01/2024"," 13:50:55",-6.917795,40.6140667,-40,10,0.8,1.1,28,20.372,4,0,0
"12/01/2024"," 13:56:01",-6.9117917,40.6053017,-30,11,0.7,1.1,28,35.188,5,0,0
"12/01/2024"," 14:01:06",-6.9007283,40.5618967,-2,10,0.8,1.1,29,79.636,4,0,0
"12/01/2024"," 14:06:10",-6.8837917,40.51469,-8,11,0.7,1,29,66.672,4,0,0
"12/01/2024"," 14:11:15",-6.8727233,40.4699917,-12,6,1.4,1.6,29,37.04,3,0,0
"12/01/2024"," 14:16:20",-6.8625733,40.4297667,-6,11,0.7,1.1,29,72.228,5,0,0
"12/01/2024"," 14:21:25",-6.855325,40.3922083,-2,11,0.7,1.1,30,55.56,4,0,0
"12/01/2024"," 14:26:29",-6.842365,40.348965,-10,10,0.8,1.1,30,64.82,4,0,0
"12/01/2024"," 14:31:34",-6.8302183,40.3060767,-12,9,0.9,1.2,30,61.116,3,0,0
"12/01/2024"," 14:36:38",-6.821925,40.2635267,-4,11,0.7,1.1,30,46.3,4,0,0
"12/01/2024"," 14:41:42",-6.8185583,40.22435,0,12,0.7,1,30,44.448,4,0,0
"12/01/2024"," 14:46:47",-6.815775,40.1846117,0,10,0.8,1.1,30,38.892,4,0,0
"12/01/2024"," 14:51:51",-6.8148517,40.14401,-14,10,0.8,1.1,31,40.744,3,0,0
"12/01/2024"," 14:56:56",-6.8159817,40.1061583,-6,9,0.9,1.2,31,57.412,3,0,0
"12/01/2024"," 15:02:00",-6.8257583,40.0714967,-4,10,0.8,1.1,31,35.188,4,0,0
"12/01/2024"," 15:07:05",-6.835845,40.03432,10,9,0.8,1.1,31,51.856,3,0,0
"12/01/2024"," 15:12:09",-6.8499167,39.9986867,4,10,0.8,1.1,31,38.892,4,0,0
"12/01/2024"," 15:17:14",-6.8678967,39.9681167,-14,9,0.8,1.2,31,57.412,3,0,0
"12/01/2024"," 15:22:18",-6.8891133,39.94066,-18,10,0.7,1.1,31,35.188,3,0,0
"12/01/2024"," 15:27:23",-6.9034067,39.9273583,-4,8,1,1.3,31,0,3,0,0
"12/01/2024"," 15:32:27",-6.903355,39.92738,0,9,0.8,1.2,30,0,3,0,0
"12/01/2024"," 15:37:31",-6.903415,39.9273733,0,7,0.9,1.3,29,0,3,0,0
"12/01/2024"," 15:42:36",-6.90343,39.9274033,-12,9,0.8,1.2,28,0,3,0,0
"12/01/2024"," 15:47:41",-6.903415,39.9274083,-22,8,0.8,1.2,27,0,5,0,0
"12/01/2024"," 15:52:46",-6.9033917,39.9273667,-22,9,0.8,1.2,27,0,3,0,0
"12/01/2024"," 15:57:50",-6.9033883,39.9274317,-16,8,0.8,1.2,27,0,3,0,0
"12/01/2024"," 16:02:54",-6.9033717,39.9273817,-10,8,0.8,1.2,27,0,3,0,0
"12/01/2024"," 16:08:01",-6.9034017,39.927415,-24,8,0.8,1.2,27,0,6,0,0
"12/01/2024"," 16:13:06",-6.9033067,39.9273417,24,9,0.7,1.2,27,0,3,0,0
"12/01/2024"," 16:18:10",-6.903245,39.92749,-14,7,1,1.3,27,0,3,0,0
"12/01/2024"," 16:23:22",-6.9033767,39.92739,-20,8,0.8,1.2,27,0,11,0,0
"12/01/2024"," 16:28:28",-6.9033667,39.9274017,-32,7,0.8,1.3,26,0,5,0,0
"12/01/2024"," 16:33:34",-6.9035617,39.9274233,-126,7,0.9,1.3,27,0,5,0,0
"12/01/2024"," 16:38:39",-6.9033083,39.9275167,-38,7,0.8,1.3,27,0,4,0,0
"12/01/2024"," 16:43:46",-6.90327,39.9273083,64,9,0.7,1.1,26,0,6,0,0
"12/01/2024"," 16:48:53",-6.9039033,39.92748,-252,7,1,1.4,26,0,6,0,0
"12/01/2024"," 16:54:01",-6.9034467,39.9274,-108,9,0.8,1.2,27,0,6,0,0
"12/01/2024"," 16:59:05",-6.9032,39.9271967,-16,7,1.1,1.4,27,0,3,0,0
"12/01/2024"," 17:04:09",-6.9031983,39.927305,-10,9,0.8,1.2,27,0,3,0,0
"12/01/2024"," 17:09:14",-6.9031617,39.9273083,0,9,0.8,1.2,27,0,3,0,0
"12/01/2024"," 17:14:18",-6.9030933,39.927335,0,8,0.8,1.2,27,0,3,0,0
"12/01/2024"," 17:19:22",-6.903055,39.9272717,12,7,0.9,1.3,27,0,3,0,0
"12/01/2024"," 17:24:26",-6.9031383,39.9272983,24,8,0.8,1.2,27,0,3,0,0
"12/01/2024"," 17:29:32",-6.9031267,39.9273767,26,8,0.8,1.2,27,0,5,0,0
"12/01/2024"," 17:34:36",-6.903255,39.9273017,14,7,1,1.3,27,0,3,0,0
"12/01/2024"," 17:39:41",-6.903345,39.9273067,-8,7,1,1.3,27,0,3,0,0
"12/01/2024"," 17:44:45",-6.903145,39.9273767,-8,8,0.9,1.2,27,0,3,0,0
"12/01/2024"," 17:49:49",-6.9032133,39.9273883,0,8,0.9,1.2,27,1.852,3,0,0
"12/01/2024"," 17:54:53",-6.9030917,39.9273983,0,7,1,1.3,27,0,3,0,0
"12/01/2024"," 17:59:59",-6.9030967,39.9274233,-2,7,1,1.3,26,0,4,0,0
"12/01/2024"," 18:05:03",-6.9032917,39.92734,8,6,1.2,1.5,27,1.852,3,0,0
"12/01/2024"," 18:10:07",-6.9032283,39.9273917,0,7,0.9,1.3,27,1.852,3,0,0
"12/01/2024"," 18:15:11",-6.9030367,39.9274267,0,8,0.9,1.2,27,0,3,0,0
"12/01/2024"," 18:20:19",-6.9031833,39.9274333,-12,7,0.9,1.3,27,0,6,0,0
"12/01/2024"," 18:25:23",-6.9031883,39.9274117,-4,7,0.9,1.3,27,0,3,0,0
"12/01/2024"," 18:30:27",-6.903195,39.9273883,-10,7,0.9,1.3,27,0,3,0,0
"12/01/2024"," 18:35:31",-6.9031217,39.927455,-12,7,0.9,1.3,27,1.852,3,0,0
"12/01/2024"," 18:40:36",-6.90312,39.9273817,-22,8,0.9,1.2,27,0,3,0,0
"12/01/2024"," 18:45:40",-6.903145,39.9273867,-20,8,0.9,1.2,27,0,3,0,0
"12/01/2024"," 18:50:44",-6.9032683,39.9273567,-16,8,0.9,1.2,27,0,3,0,0
"12/01/2024"," 18:55:48",-6.9032333,39.9273167,-10,7,1,1.3,27,0,3,0,0
"12/01/2024"," 19:00:53",-6.9032433,39.9273217,-16,7,1,1.3,27,0,3,0,0
"12/01/2024"," 19:05:57",-6.903225,39.92731,-8,7,1,1.3,27,0,3,0,0
"12/01/2024"," 19:11:01",-6.90329,39.9273967,-20,8,1,1.3,27,0,3,0,0
"12/01/2024"," 19:16:05",-6.9032567,39.9273233,-22,9,0.9,1.1,27,3.704,3,0,0
"12/01/2024"," 19:21:10",-6.9032383,39.92731,-6,9,0.9,1.1,27,0,3,0,0
"12/01/2024"," 19:26:14",-6.90327,39.9273333,-18,9,0.8,1.1,27,0,3,0,0
"12/01/2024"," 19:31:18",-6.9033017,39.9273417,-6,9,0.8,1.1,27,0,3,0,0
"12/01/2024"," 19:36:22",-6.9033033,39.9274383,2,7,0.9,1.3,27,0,3,0,0
"12/01/2024"," 19:41:26",-6.903275,39.9272917,16,10,0.8,1.1,27,1.852,3,0,0
"12/01/2024"," 19:46:44",-6.9032617,39.9274233,28,9,0.8,1.1,27,0,16,0,0
"12/01/2024"," 19:51:48",-6.903275,39.92728,36,6,1,1.3,27,0,3,0,0
"12/01/2024"," 19:56:52",-6.903305,39.9274117,6,9,0.8,1.1,27,0,3,0,0
"12/01/2024"," 20:01:57",-6.903285,39.92739,32,9,0.8,1.1,27,0,4,0,0
"12/01/2024"," 20:07:13",-6.9033033,39.9273683,16,10,0.7,1.1,27,0,15,0,0
"12/01/2024"," 20:12:18",-6.903305,39.927395,32,10,0.7,1.1,27,0,3,0,0
"12/01/2024"," 20:17:22",-6.9033233,39.92745,36,9,0.8,1.1,27,0,3,0,0
"12/01/2024"," 20:22:26",-6.9033633,39.92748,28,9,0.8,1.1,27,0,3,0,0
"12/01/2024"," 20:27:31",-6.90336,39.9273617,32,9,0.8,1.1,27,0,3,0,0
"12/01/2024"," 20:32:35",-6.90332,39.9274167,48,9,0.8,1.1,27,0,3,0,0
"12/01/2024"," 20:37:39",-6.9032217,39.9273783,40,9,0.8,1.2,27,0,3,0,0
"12/01/2024"," 20:42:44",-6.9033033,39.92746,42,9,0.8,1.1,27,0,3,0,0
"12/01/2024"," 20:47:48",-6.9033533,39.9274083,50,9,0.8,1.1,27,0,3,0,0
"12/01/2024"," 20:52:52",-6.9032933,39.9275117,52,8,0.8,1.2,27,0,3,0,0
"12/01/2024"," 20:57:59",-6.9030883,39.9274033,52,9,0.8,1.2,27,0,6,0,0
"12/01/2024"," 21:03:03",-6.9031467,39.9274533,58,9,0.8,1.2,27,0,3,0,0
"12/01/2024"," 21:08:07",-6.9030833,39.92738,50,8,0.9,1.2,27,0,3,0,0
"12/01/2024"," 21:13:12",-6.9031217,39.9274,64,10,0.8,1.1,27,0,3,0,0
"12/01/2024"," 21:18:16",-6.9030267,39.927315,64,7,1.2,1.5,27,0,3,0,0
"12/01/2024"," 21:23:20",-6.90301,39.927345,58,8,0.9,1.2,27,0,3,0,0
"12/01/2024"," 21:28:24",-6.903015,39.92736,56,8,0.9,1.2,27,0,3,0,0
"12/01/2024"," 21:33:29",-6.9030433,39.9273317,48,9,0.8,1.2,27,0,3,0,0
"12/01/2024"," 21:38:33",-6.9029383,39.9274,46,6,1.6,1.8,27,0,3,0,0
"12/01/2024"," 21:43:44",-6.9009083,39.9281283,328,6,1.2,1.5,27,0,10,0,0
"12/01/2024"," 21:48:48",-6.9031433,39.9273733,38,9,0.8,1.1,27,0,3,0,0
"12/01/2024"," 21:53:53",-6.903,39.927435,38,7,1.1,1.4,27,0,4,0,0
"12/01/2024"," 21:58:57",-6.902985,39.9275633,10,7,1,1.3,27,0,3,0,0
"12/01/2024"," 22:04:02",-6.9031917,39.9273983,22,8,0.9,1.2,27,0,4,0,0
"12/01/2024"," 22:09:06",-6.902955,39.9274967,24,7,1,1.3,27,0,3,0,0
"12/01/2024"," 22:14:10",-6.9032,39.9274033,18,7,0.9,1.3,27,0,3,0,0
"12/01/2024"," 22:19:15",-6.9031917,39.927455,18,9,0.8,1.2,27,0,3,0,0
"12/01/2024"," 22:24:19",-6.9031483,39.9274283,18,8,0.9,1.2,27,0,3,0,0
"12/01/2024"," 22:29:23",-6.9032167,39.9274733,4,9,0.8,1.2,27,0,3,0,0
"12/01/2024"," 22:34:28",-6.9032233,39.9273583,0,9,0.8,1.2,27,0,3,0,0
"12/01/2024"," 22:39:32",-6.903095,39.9275333,0,9,0.8,1.2,27,1.852,3,0,0
"12/01/2024"," 22:44:36",-6.9031667,39.92752,0,9,0.8,1.2,27,0,3,0,0
"12/01/2024"," 22:49:41",-6.90324,39.92741,6,9,0.8,1.2,27,0,3,0,0
"12/01/2024"," 22:54:45",-6.90325,39.92739,6,9,0.8,1.2,27,0,3,0,0
"12/01/2024"," 22:59:50",-6.9033333,39.92736,2,9,0.8,1.2,27,0,3,0,0
"12/01/2024"," 23:04:55",-6.9037567,39.9277633,-4,7,1,1.3,27,1.852,4,0,0
"12/01/2024"," 23:10:00",-6.9034067,39.9274867,24,7,1,1.3,27,0,4,0,0
"12/01/2024"," 23:15:05",-6.903335,39.9274033,26,7,1,1.3,27,0,3,0,0
"12/01/2024"," 23:20:12",-6.9033633,39.9273967,24,6,1.2,1.5,27,0,6,0,0
"12/01/2024"," 23:25:16",-6.9034917,39.9275533,18,7,1,1.3,27,0,3,0,0
"12/01/2024"," 23:30:20",-6.903265,39.9273117,24,9,0.8,1.1,27,0,3,0,0
"12/01/2024"," 23:35:25",-6.9032967,39.9273783,24,8,0.9,1.2,27,1.852,3,0,0
"12/01/2024"," 23:40:29",-6.9032717,39.9273717,24,8,0.9,1.2,27,0,3,0,0
"12/01/2024"," 23:45:33",-6.9032967,39.9273533,24,9,0.8,1.1,27,0,3,0,0
"12/01/2024"," 23:50:37",-6.90328,39.9272333,28,9,0.8,1.1,27,0,3,0,0
"12/01/2024"," 23:55:42",-6.903315,39.927335,16,8,0.9,1.2,27,0,3,0,0
"12/02/2024"," 00:00:46",-6.9033017,39.9273283,26,9,0.8,1.1,27,3.704,3,0,0
"12/02/2024"," 00:05:50",-6.9033283,39.927215,16,9,0.8,1.1,27,0,3,0,0
"12/02/2024"," 00:10:54",-6.903295,39.9273367,14,9,0.8,1.1,27,0,3,0,0
"12/02/2024"," 00:15:59",-6.9033033,39.927325,16,8,0.9,1.3,27,0,3,0,0
"12/02/2024"," 00:21:12",-6.9033067,39.9272883,24,7,1,1.3,27,0,13,0,0
"12/02/2024"," 00:26:24",-6.9033917,39.9271217,24,6,1.2,1.5,27,0,10,0,0
"12/02/2024"," 00:31:31",-6.9033467,39.9272,18,9,0.7,1.1,27,0,7,0,0
"12/02/2024"," 00:36:36",-6.903505,39.9269433,12,8,0.9,1.2,27,0,4,0,0
"12/02/2024"," 00:41:49",-6.90336,39.9274217,-24,6,1.3,1.5,27,0,12,0,0
"12/02/2024"," 00:46:56",-6.9032483,39.9275033,8,9,0.8,1.1,27,0,5,0,0
"12/02/2024"," 00:52:01",-6.90327,39.92737,28,9,0.9,1.2,27,0,4,0,0
"12/02/2024"," 00:57:09",-6.9032333,39.9275033,-4,9,0.8,1.1,27,0,7,0,0
"12/02/2024"," 01:02:19",-6.9032317,39.927495,2,8,0.9,1.3,27,0,9,0,0
"12/02/2024"," 01:07:23",-6.9034733,39.92731,16,8,1,1.3,27,1.852,3,0,0
"12/02/2024"," 01:12:30",-6.903265,39.9275133,0,8,1,1.3,27,0,5,0,0
"12/02/2024"," 01:17:43",-6.90317,39.927615,4,6,1.3,1.5,27,0,12,0,0
"12/02/2024"," 01:23:06",-6.9032817,39.9275233,22,8,1.1,1.3,27,0,22,0,0
"12/02/2024"," 01:28:22",-6.90331,39.9274967,-2,6,1.2,1.5,27,0,15,0,0
"12/02/2024"," 01:33:38",-6.9032383,39.9275867,-20,6,1.2,1.5,27,0,15,0,0
"12/02/2024"," 01:38:49",-6.903235,39.9274883,42,8,1,1.3,27,0,10,0,0
"12/02/2024"," 01:43:54",-6.903495,39.9273417,6,8,1.1,1.3,28,0,3,0,0
"12/02/2024"," 01:48:57",-6.9033983,39.9272617,-10,4,1.6,1.8,28,0,2,0,0
"12/02/2024"," 01:54:00",-6.90334,39.9272267,-10,5,1.4,1.7,28,1.852,2,0,0
"12/02/2024"," 01:59:04",-6.9034617,39.9273533,-12,10,0.8,1.1,28,0,3,0,0
"12/02/2024"," 02:04:08",-6.903435,39.9273467,0,5,1.5,1.7,28,0,2,0,0
"12/02/2024"," 02:09:11",-6.903405,39.9273367,2,6,1.1,1.4,28,1.852,2,0,0
"12/02/2024"," 02:14:15",-6.9034433,39.9273233,0,7,1,1.3,27,0,3,0,0
"12/02/2024"," 02:19:20",-6.9034317,39.9273,2,9,0.8,1.2,27,0,4,0,0
"12/02/2024"," 02:24:24",-6.9034783,39.9273067,2,7,1.1,1.4,28,0,2,0,0
"12/02/2024"," 02:29:28",-6.903425,39.9273317,0,6,1.1,1.4,28,0,3,0,0
"12/02/2024"," 02:34:31",-6.9034883,39.927275,6,7,1,1.4,28,0,2,0,0
"12/02/2024"," 02:39:36",-6.9034683,39.9273083,2,9,0.8,1.2,28,0,3,0,0
"12/02/2024"," 02:44:40",-6.9034317,39.9273367,-4,10,0.7,1.1,27,0,3,0,0
"12/02/2024"," 02:49:44",-6.9034583,39.9273067,-2,11,0.7,1.1,28,0,3,0,0
"12/02/2024"," 02:54:48",-6.9034467,39.927325,0,11,0.7,1.1,28,0,3,0,0
"12/02/2024"," 02:59:51",-6.9034817,39.9273,0,8,0.9,1.2,27,0,2,0,0
"12/02/2024"," 03:04:55",-6.903475,39.927275,-2,8,0.9,1.2,28,0,2,0,0
"12/02/2024"," 03:09:59",-6.903425,39.9272867,0,11,0.7,1.1,28,0,3,0,0
"12/02/2024"," 03:15:03",-6.903445,39.92732,2,8,0.8,1.2,28,0,3,0,0
"12/02/2024"," 03:20:25",-6.9061267,39.9306483,-10,9,0.8,1.2,28,0,20,0,0
"12/02/2024"," 03:25:29",-6.9152917,39.9476483,6,6,1.2,1.5,29,35.188,3,0,0
"12/02/2024"," 03:30:33",-6.936475,39.96421,-4,9,0.8,1.1,30,38.892,3,0,0
"12/02/2024"," 03:35:38",-6.9654667,39.9755933,10,8,0.9,1.2,30,44.448,3,0,0
"12/02/2024"," 03:40:41",-6.9971183,39.97367,-8,7,0.9,1.3,30,55.56,2,0,0
"12/02/2024"," 03:45:47",-7.006445,39.9760433,-12,10,0.8,1.1,27,46.3,5,0,0
"12/02/2024"," 03:50:51",-7.010695,39.97534,10,8,0.8,1.2,27,44.448,3,0,0
"12/02/2024"," 03:55:59",-7.01958,39.974265,0,10,0.7,1.1,28,3.704,7,0,0
"12/02/2024"," 04:01:11",-7.0305433,39.9684967,-10,6,1,1.4,28,1.852,11,0,0
"12/02/2024"," 04:06:17",-7.0332533,39.9649667,-12,9,0.9,1.2,28,42.596,4,0,0
"12/02/2024"," 04:11:21",-7.0278967,39.967945,-4,10,0.8,1.1,27,40.744,4,0,0
"12/02/2024"," 04:16:26",-7.0127,39.9663,0,11,0.7,1.1,27,1.852,3,0,0
"12/02/2024"," 04:21:30",-6.987985,39.9634567,4,8,0.9,1.2,28,44.448,3,0,0
"12/02/2024"," 04:26:34",-6.9524167,39.95853,6,9,0.8,1.1,30,46.3,3,0,0
"12/02/2024"," 04:31:39",-6.9209533,39.94297,2,5,1.3,1.6,30,42.596,4,0,0
"12/02/2024"," 04:36:42",-6.9032417,39.9274367,62,5,1.3,1.6,29,5.556,2,0,0
"12/02/2024"," 04:41:49",-6.9034367,39.9273433,12,9,0.8,1.1,28,0,6,0,0
"12/02/2024"," 04:46:57",-6.903405,39.9273717,10,9,0.8,1.2,28,0,6,0,0
"12/02/2024"," 04:52:03",-6.903415,39.9273667,0,9,0.8,1.2,28,0,5,0,0
"12/02/2024"," 04:57:10",-6.9034033,39.9273883,6,9,0.8,1.2,29,0,6,0,0
"12/02/2024"," 05:02:17",-6.9034,39.9273617,18,10,0.8,1.1,29,0,6,0,0
"12/02/2024"," 05:07:25",-6.9034317,39.9273583,10,8,0.9,1.3,29,0,6,0,0
"12/02/2024"," 05:12:37",-6.9034283,39.92748,2,9,0.8,1.2,30,0,11,0,0
"12/02/2024"," 05:17:51",-6.9034983,39.9275067,-8,8,0.9,1.2,30,0,13,0,0
"12/02/2024"," 05:22:56",-6.9035017,39.92732,4,7,1,1.3,30,0,3,0,0
"12/02/2024"," 05:28:00",-6.9034417,39.9272867,10,9,0.7,1.1,30,3.704,3,0,0
"12/02/2024"," 05:33:03",-6.9035817,39.9273567,10,6,1.1,1.4,30,1.852,2,0,0
"12/02/2024"," 05:38:06",-6.9034817,39.9272883,6,7,1,1.3,31,0,2,0,0
"12/02/2024"," 05:43:10",-6.9034217,39.927305,4,9,0.8,1.1,32,1.852,3,0,0
"12/02/2024"," 05:48:14",-6.9034567,39.9272883,4,9,0.8,1.1,32,0,3,0,0
"12/02/2024"," 05:53:18",-6.9034183,39.9273017,4,11,0.7,1,32,0,4,0,0
"12/02/2024"," 05:58:22",-6.9034367,39.9273767,2,10,0.7,1.1,32,0,3,0,0
"12/02/2024"," 06:03:37",-6.9041283,39.9274867,106,10,0.8,1.1,31,0,14,0,0
"12/02/2024"," 06:08:40",-6.90354,39.927315,0,5,1.2,1.5,31,1.852,2,0,0
"12/02/2024"," 06:13:44",-6.903475,39.927285,16,11,0.7,1,30,0,3,0,0
"12/02/2024"," 06:18:53",-6.903475,39.9272983,14,11,0.7,1,30,0,8,0,0
"12/02/2024"," 06:23:56",-6.9034633,39.9272817,8,5,1.1,1.4,31,0,2,0,0
"12/02/2024"," 06:29:08",-6.903355,39.9278683,6,11,0.7,1,31,0,11,0,0
"12/02/2024"," 06:34:11",-6.9034483,39.9272917,2,5,1.1,1.4,31,0,2,0,0
"12/02/2024"," 06:39:20",-6.9034367,39.92731,4,11,0.7,1,32,0,9,0,0
"12/02/2024"," 06:44:25",-6.9034317,39.9272933,4,7,0.9,1.3,32,0,3,0,0
"12/02/2024"," 06:49:29",-6.9034217,39.9273117,0,7,0.9,1.2,30,0,3,0,0
"12/02/2024"," 06:54:33",-6.9034,39.9273683,2,12,0.6,1,29,0,3,0,0
"12/02/2024"," 06:59:37",-6.9034367,39.9273117,2,8,0.9,1.2,28,0,3,0,0
"12/02/2024"," 07:04:41",-6.9034217,39.92731,0,12,0.6,1,26,0,3,0,0
"12/02/2024"," 07:09:47",-6.9076333,39.9273083,-6,5,1.2,1.5,27,27.78,4,0,0
"12/02/2024"," 07:14:55",-6.9033417,39.92728,6,10,0.7,1.1,24,0,8,0,0
"12/02/2024"," 07:20:00",-6.90341,39.92732,-2,9,0.7,1.1,24,0,3,0,0
"12/02/2024"," 07:25:04",-6.9034833,39.9272633,0,9,0.7,1.2,24,0,4,0,0
"12/02/2024"," 07:30:09",-6.9034667,39.92729,0,8,0.8,1.2,24,1.852,3,0,0
"12/02/2024"," 07:35:19",-6.9033317,39.9269317,166,9,0.9,1.2,24,0,10,0,0
"12/02/2024"," 07:40:23",-6.90344,39.9272933,0,6,1,1.3,24,0,3,0,0
"12/02/2024"," 07:45:28",-6.9034583,39.9273017,14,7,0.9,1.3,24,0,3,0,0
"12/02/2024"," 07:50:31",-6.9034583,39.9272817,2,5,1.1,1.4,24,1.852,2,0,0
"12/02/2024"," 07:55:35",-6.9034817,39.9273133,2,12,0.6,1,24,0,3,0,0
"12/02/2024"," 08:00:38",-6.90348,39.9273033,-4,5,1.1,1.5,24,0,2,0,0
"12/02/2024"," 08:05:47",-6.9037067,39.9272183,-120,5,1.1,1.5,24,0,8,0,0
"12/02/2024"," 08:11:01",-6.9034883,39.927255,-14,9,0.8,1.2,24,0,13,0,0
"12/02/2024"," 08:16:13",-6.90333,39.9273533,66,8,0.8,1.3,24,0,11,0,0
"12/02/2024"," 08:21:26",-6.9034917,39.92727,-20,9,0.8,1.2,24,0,11,0,0
"12/02/2024"," 08:26:37",-6.9034883,39.92725,-10,8,0.9,1.3,24,0,10,0,0
"12/02/2024"," 08:31:41",-6.9034417,39.927315,18,7,1,1.3,24,0,3,0,0
"12/02/2024"," 08:36:45",-6.9034483,39.927275,18,8,0.8,1.2,24,0,3,0,0
"12/02/2024"," 08:41:57",-6.90345,39.9273117,20,10,0.7,1.1,24,0,11,0,0
"12/02/2024"," 08:47:04",-6.9033267,39.9274867,18,10,0.7,1.1,25,0,6,0,0
"12/02/2024"," 08:52:09",-6.90334,39.92749,8,11,0.7,1,24,0,5,0,0
"12/02/2024"," 08:57:25",-6.9034733,39.927335,2,6,1.1,1.4,24,0,15,0,0
"12/02/2024"," 09:02:36",-6.903395,39.9274617,4,8,0.8,1.2,24,0,10,0,0
"12/02/2024"," 09:07:43",-6.9035117,39.9272833,-6,10,0.8,1.1,24,0,6,0,0
"12/02/2024"," 09:12:48",-6.90343,39.9273267,8,7,1.2,1.5,25,0,4,0,0
"12/02/2024"," 09:18:02",-6.9037367,39.9270017,0,7,1.2,1.5,25,0,12,0,0
"12/02/2024"," 09:23:08",-6.90347,39.9272933,2,11,0.7,1,25,0,6,0,0
"12/02/2024"," 09:28:12",-6.90344,39.9272567,6,8,0.9,1.3,25,0,3,0,0
"12/02/2024"," 09:33:18",-6.9034167,39.927285,4,7,1,1.3,25,0,4,0,0
"12/02/2024"," 09:38:36",-6.9034333,39.9273933,24,10,0.7,1.1,25,0,17,0,0
"12/02/2024"," 09:43:51",-6.9031633,39.9276783,22,8,0.9,1.2,25,0,14,0,0
"12/02/2024"," 09:48:55",-6.90351,39.92729,6,7,1,1.3,25,0,3,0,0
"12/02/2024"," 09:53:59",-6.9034817,39.9272817,10,7,1,1.3,26,0,3,0,0
"12/02/2024"," 09:59:03",-6.9034983,39.92731,22,7,1,1.3,25,0,3,0,0
"12/02/2024"," 10:04:07",-6.9035,39.9272917,12,8,1,1.3,26,0,3,0,0
"12/02/2024"," 10:09:19",-6.9035983,39.92741,14,9,0.8,1.2,26,0,11,0,0
"12/02/2024"," 10:14:23",-6.9034733,39.9272733,0,7,1,1.3,26,0,3,0,0
"12/02/2024"," 10:19:28",-6.9034883,39.92729,4,8,1,1.3,26,0,3,0,0
"12/02/2024"," 10:24:32",-6.903525,39.92727,10,7,1,1.3,26,0,3,0,0
"12/02/2024"," 10:29:36",-6.9034717,39.9272867,10,8,0.9,1.3,26,0,3,0,0
"12/02/2024"," 10:34:39",-6.90352,39.9272967,10,5,1.2,1.5,27,0,2,0,0
"12/02/2024"," 10:39:42",-6.9034967,39.927275,12,5,1.1,1.5,27,0,2,0,0
"12/02/2024"," 10:44:46",-6.9034433,39.9273467,12,11,0.7,1.1,27,0,3,0,0
"12/02/2024"," 10:49:51",-6.9034783,39.9272733,8,10,0.7,1.1,27,0,3,0,0
"12/02/2024"," 10:54:55",-6.9034717,39.92727,4,13,0.6,1,27,0,4,0,0
"12/02/2024"," 11:00:00",-6.9034833,39.9272633,-2,6,1.1,1.4,28,0,3,0,0
"12/02/2024"," 11:05:16",-6.903455,39.92733,36,9,0.9,1.3,28,0,15,0,0
"12/02/2024"," 11:10:34",-6.9032667,39.9279717,38,9,0.8,1.2,28,0,17,0,0
"12/02/2024"," 11:15:47",-6.90348,39.9272767,4,10,0.8,1.2,29,0,13,0,0
"12/02/2024"," 11:21:00",-6.9034683,39.92728,8,10,0.8,1.2,29,0,12,0,0
"12/02/2024"," 11:26:14",-6.90348,39.9271133,-70,9,0.9,1.2,30,0,12,0,0
"12/02/2024"," 11:31:25",-6.9034833,39.9271517,-58,6,1,1.4,30,0,10,0,0
"12/02/2024"," 11:36:37",-6.9034667,39.92723,-18,6,1.1,1.4,30,0,11,0,0
"12/02/2024"," 11:41:49",-6.903475,39.9272383,-14,7,1,1.3,30,0,11,0,0
"12/02/2024"," 11:46:59",-6.903465,39.9272017,-32,7,1,1.3,30,0,9,0,0
"12/02/2024"," 11:52:03",-6.9034683,39.9272033,-20,7,1,1.3,30,0,3,0,0
